epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,1796.64,0.42981,0.26047,0.86573,0.98646,0.98744,0.99129,0.88119,0.56778,0.29108,0.8936,0.0024265,0.0024265,0.0024265
155,1812.18,0.42653,0.26103,0.85965,0.98695,0.98749,0.99261,0.88186,0.56991,0.2894,0.89737,0.002377,0.002377,0.002377
156,1822.99,0.42904,0.25991,0.85954,0.98473,0.98749,0.99282,0.88162,0.57724,0.28854,0.90313,0.0023275,0.0023275,0.0023275
157,1833.75,0.41804,0.25675,0.86432,0.98853,0.98846,0.99346,0.87685,0.59095,0.29033,0.90768,0.002278,0.002278,0.002278
158,1844.38,0.42532,0.25631,0.86538,0.98852,0.98739,0.99341,0.87632,0.58598,0.29043,0.90892,0.0022285,0.0022285,0.0022285
159,1857.12,0.4285,0.26191,0.86466,0.98803,0.9854,0.99342,0.87848,0.58808,0.28906,0.90763,0.002179,0.002179,0.002179
160,1868.92,0.4242,0.2559,0.8619,0.98541,0.98616,0.99273,0.87715,0.58183,0.29268,0.90193,0.0021295,0.0021295,0.0021295
161,1880.15,0.41041,0.25081,0.85959,0.98533,0.98749,0.99249,0.87854,0.57542,0.28849,0.89922,0.00208,0.00208,0.00208
162,1891.28,0.4185,0.25392,0.85874,0.97937,0.99028,0.99285,0.88101,0.5756,0.29282,0.90278,0.0020305,0.0020305,0.0020305
163,1901.88,0.41005,0.25193,0.8575,0.98439,0.9866,0.99267,0.87863,0.57798,0.28774,0.90797,0.001981,0.001981,0.001981
164,1912,0.41279,0.24758,0.86065,0.98507,0.98644,0.99264,0.88294,0.57903,0.28686,0.90889,0.0019315,0.0019315,0.0019315
165,1922.25,0.4079,0.24565,0.85608,0.98636,0.98749,0.99313,0.87995,0.5805,0.28667,0.91278,0.001882,0.001882,0.001882
166,1933.1,0.40131,0.24434,0.8581,0.98893,0.98644,0.99396,0.88041,0.58384,0.28479,0.91202,0.0018325,0.0018325,0.0018325
167,1943.29,0.40043,0.24537,0.85125,0.98725,0.9854,0.99389,0.88252,0.5765,0.28113,0.9073,0.001783,0.001783,0.001783
168,1953.43,0.40784,0.24571,0.85516,0.99115,0.98644,0.99373,0.88321,0.56942,0.27829,0.90105,0.0017335,0.0017335,0.0017335
169,1963.79,0.4053,0.24557,0.85451,0.99057,0.9862,0.99403,0.88572,0.57179,0.27687,0.90153,0.001684,0.001684,0.001684
170,1974.86,0.40008,0.24392,0.85476,0.98647,0.9886,0.99382,0.88706,0.56918,0.27906,0.89861,0.0016345,0.0016345,0.0016345
171,1987.41,0.39404,0.24188,0.85116,0.9927,0.98332,0.9935,0.88435,0.57236,0.27955,0.89988,0.001585,0.001585,0.001585
172,2003.58,0.39226,0.23961,0.84893,0.99086,0.98227,0.99366,0.88412,0.57513,0.28226,0.90059,0.0015355,0.0015355,0.0015355
173,2019.61,0.3849,0.23538,0.85602,0.9908,0.98436,0.99354,0.88088,0.5767,0.28707,0.90277,0.001486,0.001486,0.001486
174,2031.69,0.391,0.23591,0.85494,0.98838,0.98227,0.99362,0.88021,0.57989,0.28707,0.90772,0.0014365,0.0014365,0.0014365
175,2044.96,0.39055,0.2377,0.85209,0.98645,0.98332,0.99316,0.87977,0.5794,0.28283,0.90848,0.001387,0.001387,0.001387
176,2055.21,0.38824,0.23385,0.85081,0.98239,0.98892,0.99321,0.8783,0.58362,0.27987,0.90953,0.0013375,0.0013375,0.0013375
177,2065.4,0.38659,0.23673,0.85069,0.98438,0.98568,0.99302,0.87987,0.57926,0.27885,0.90883,0.001288,0.001288,0.001288
178,2079.52,0.38528,0.23404,0.84905,0.98844,0.98079,0.99304,0.87994,0.57845,0.27918,0.90897,0.0012385,0.0012385,0.0012385
179,2091.6,0.37961,0.23304,0.84886,0.98538,0.9854,0.99274,0.88139,0.57891,0.28195,0.90754,0.001189,0.001189,0.001189
180,2103.5,0.37674,0.23099,0.8502,0.98744,0.98348,0.99249,0.88093,0.5811,0.28407,0.90757,0.0011395,0.0011395,0.0011395
181,2114.54,0.38128,0.23047,0.84772,0.98811,0.98436,0.99246,0.88058,0.58521,0.28475,0.90802,0.00109,0.00109,0.00109
182,2124.76,0.37328,0.22892,0.84846,0.988,0.98436,0.99269,0.87907,0.58706,0.2834,0.91025,0.0010405,0.0010405,0.0010405
183,2134.97,0.3744,0.22875,0.84795,0.98848,0.98392,0.99323,0.88025,0.58955,0.28407,0.91105,0.000991,0.000991,0.000991
